Annual Income,Number of Open Accounts,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership_outlier,Annual Income_outlier,Annual Income_nan,Tax Liens_outlier,Number of Open Accounts_outlier,Bankruptcies_outlier,Years of Credit History_outlier,Maximum Open Credit_outlier,Current Loan Amount_outlier,Current Credit Balance_outlier,Monthly Debt_outlier,Credit Score_nan,Years in current job_nan,Years in current job_1 year,Years in current job_5 years,Years in current job_7 years,Years in current job_9 years,Tax Liens_1.0,Tax Liens_2.0,Bankruptcies_0.0,Bankruptcies_1.0,Bankruptcies_2.0,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Home Mortgage,Own Home,Rent,CreditScoreTLB1,CreditScoreTBNT,AnIMoD,years_cat,Credit Default
1168386.0,2.0,135498.0,0.0,32.0,54670.0,71022.0,16076.5,731.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,715.8214285714286,729.2101616628175,81289.0,3,1
2133054.0,7.0,283052.0,0.0,25.0,134728.0,39121.0,11874.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,165880.5,3,0
1348848.0,15.0,1637152.0,0.0,32.0,433840.0,825721.0,25178.0,669.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,721.6996805111821,704.9185228604924,87226.0,2,0
1746328.0,20.0,874324.0,0.0,32.0,434852.0,667489.0,37255.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,720.1397849462365,704.9185228604924,108272.33333333334,3,1
1508600.0,7.0,238062.0,2.0,37.0,244552.0,153387.0,16595.0,721.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.1353996737357,687.2,109121.66666666669,2,1
874095.0,12.0,858638.0,0.0,32.0,233222.0,327769.0,17336.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.144128113879,729.2101616628175,55505.25,1,0
1311114.0,22.0,409420.0,0.0,32.0,390368.0,191995.0,33761.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.9795918367347,704.9185228604924,75498.5,2,1
1046045.0,6.0,150964.0,0.0,27.0,484374.0,120726.0,24233.0,708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,62937.41666666667,2,1
1564080.0,14.0,552046.0,0.0,7.0,397540.0,355680.0,23591.0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,721.302380952381,704.9185228604924,106749.0,3,0
1551312.0,9.0,323422.0,1.0,46.0,336798.0,247475.0,13445.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,725.7162872154115,115831.0,4,0
2820930.0,4.0,569470.0,0.0,32.0,261316.0,326078.0,21157.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.0188679245283,729.2101616628175,213920.5,3,0
785688.0,7.0,191378.0,0.0,30.0,155584.0,37677.0,12112.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,723.1353996737357,729.2101616628175,53362.0,3,0
1168386.0,10.0,1147586.0,0.0,32.0,756844.0,876147.0,25199.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.5843293492696,729.2101616628175,72166.5,4,0
1415747.0,11.0,283954.0,0.0,24.0,131142.0,160873.0,21708.0,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,96270.91666666669,4,1
3137413.0,6.0,181698.0,0.0,9.0,560626.0,135280.0,15582.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,724.3789682539683,729.2101616628175,245869.0833333333,2,0
1168386.0,13.0,274692.0,0.0,32.0,172436.0,129770.0,15772.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,721.2881720430107,729.2101616628175,81593.5,1,1
951520.0,14.0,718806.0,0.0,29.0,110176.0,54017.0,7430.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,721.302380952381,729.2101616628175,71863.33333333333,2,0
1187500.0,17.0,742280.0,0.0,32.0,459756.0,515413.0,15002.0,685.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,722.2456896551724,704.9185228604924,83956.33333333333,4,1
1606279.0,9.0,477158.0,0.0,33.0,262570.0,257963.0,25031.0,742.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,108825.58333333334,3,0
719682.0,10.0,959442.0,0.0,32.0,307010.0,315704.0,10915.0,737.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,720.5843293492696,729.2101616628175,49058.5,3,0
1168386.0,5.0,204424.0,0.0,32.0,32582.0,209323.0,16076.5,709.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6461538461539,729.2101616628175,81289.0,1,0
1073557.0,7.0,527252.0,0.0,32.0,432432.0,354711.0,18519.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,70944.08333333333,3,0
2127202.0,7.0,369116.0,0.0,27.0,559790.0,303164.0,16380.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.1353996737357,729.2101616628175,160886.83333333334,4,0
1168386.0,16.0,116644.0,0.0,0.0,71170.0,55499.0,2953.0,716.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,723.1924528301887,729.2101616628175,94412.5,2,1
2127620.0,11.0,244222.0,0.0,73.0,223960.0,179702.0,29432.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,147869.66666666666,4,0
1299543.0,14.0,582450.0,0.0,33.0,672826.0,334001.0,22742.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,85553.25,3,0
1168386.0,15.0,420442.0,0.0,32.0,619828.0,290833.0,33122.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,721.6996805111821,704.9185228604924,64243.5,4,0
701803.0,9.0,355718.0,1.0,58.0,219626.0,191710.0,15674.0,743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,725.7162872154115,42809.583333333336,4,0
840047.0,12.0,395780.0,0.0,40.0,259380.0,232427.0,12251.0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,723.144128113879,729.2101616628175,57752.91666666667,4,0
1392491.0,6.0,185746.0,0.0,32.0,246334.0,92891.0,24253.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,724.3789682539683,729.2101616628175,91787.91666666669,1,1
799197.0,8.0,271128.0,0.0,32.0,220330.0,188746.0,21046.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6175548589341,729.2101616628175,45553.75,3,0
2303389.0,9.0,843392.0,0.0,32.0,309573.0,231629.0,26489.0,748.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,165460.08333333334,3,0
1354472.0,11.0,286946.0,0.0,30.0,497376.0,150423.0,19414.0,682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.4205202312139,704.9185228604924,93458.66666666669,3,0
1110151.0,10.0,106370.0,0.0,17.0,332442.0,65664.0,19520.0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,720.5843293492696,704.9185228604924,72992.58333333333,2,1
602965.0,8.0,80982.0,0.0,15.0,208318.0,19019.0,9999.0,712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6175548589341,729.2101616628175,40248.083333333336,4,0
1619047.0,12.0,577236.0,0.0,20.0,309573.0,155534.0,19158.0,689.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.144128113879,729.2101616628175,115762.58333333334,3,0
1168386.0,9.0,163240.0,0.0,24.0,217030.0,50749.0,8246.0,746.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,89119.5,3,0
1168386.0,13.0,828542.0,0.0,80.0,601458.0,437209.0,14674.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,721.2881720430107,704.9185228604924,82691.5,2,1
1168386.0,6.0,116710.0,0.0,27.0,56144.0,42427.0,4476.0,723.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,92889.5,4,0
1829909.0,7.0,180642.0,1.0,39.0,278806.0,94392.0,14731.0,739.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,725.7162872154115,137761.41666666666,4,0
1168386.0,6.0,116402.0,0.0,15.0,44792.0,91694.0,9670.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,724.3789682539683,729.2101616628175,87695.5,4,0
965960.0,6.0,127578.0,0.0,32.0,248292.0,106761.0,15858.0,638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,724.3789682539683,704.9185228604924,64638.66666666667,2,1
1168386.0,8.0,473594.0,0.0,10.0,222244.0,273220.0,7975.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6175548589341,729.2101616628175,89390.5,4,0
1168386.0,7.0,401764.0,1.0,32.0,184778.0,137066.0,3930.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,725.7162872154115,93435.5,3,0
1323825.0,9.0,622732.0,0.0,32.0,520454.0,441009.0,24050.0,716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.9917582417582,704.9185228604924,86268.75,2,0
996303.0,8.0,723404.0,0.0,32.0,199672.0,542906.0,20673.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6175548589341,729.2101616628175,62352.25,3,0
1269124.0,10.0,1084666.0,1.0,50.0,225830.0,430901.0,35536.0,695.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.5843293492696,725.7162872154115,70224.33333333333,3,1
927105.0,14.0,996204.0,0.0,32.0,107360.0,17214.0,3484.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,73774.75,3,0
1168386.0,5.0,218812.0,0.0,18.0,145860.0,185383.0,7410.0,698.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.6461538461539,729.2101616628175,89955.5,3,0
1168386.0,6.0,102432.0,0.0,27.0,155892.0,63156.0,9627.0,740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,724.3789682539683,729.2101616628175,87738.5,2,0
818862.0,9.0,170390.0,0.0,7.0,184448.0,92701.0,22110.0,716.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,46128.5,3,0
1322419.0,11.0,593076.0,0.0,37.0,351626.0,248938.0,18073.0,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.4205202312139,704.9185228604924,92128.58333333331,3,0
1816647.0,15.0,478159.0,0.0,32.0,455400.0,569468.0,18621.0,751.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.6996805111821,729.2101616628175,132766.25,4,0
1168386.0,8.0,220440.0,0.0,53.0,216040.0,157833.0,28565.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,723.6175548589341,729.2101616628175,68800.5,3,0
2095643.0,24.0,1047222.0,0.0,32.0,308836.0,667470.0,45929.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.3,729.2101616628175,128707.91666666666,4,0
1379628.0,9.0,259644.0,0.0,59.0,309573.0,132316.0,11474.0,734.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,103495.0,3,0
1168386.0,16.0,1024958.0,0.0,32.0,677974.0,761254.0,24275.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,723.1924528301887,704.9185228604924,73090.5,3,1
957030.0,8.0,270578.0,1.0,32.0,212762.0,138339.0,14435.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6175548589341,725.7162872154115,65317.5,3,0
1168386.0,14.0,1029226.0,0.0,32.0,165022.0,845310.0,31724.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,721.302380952381,729.2101616628175,65641.5,2,1
702430.0,10.0,166914.0,0.0,32.0,219824.0,72219.0,10478.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.5843293492696,729.2101616628175,48057.833333333336,1,0
1982251.0,9.0,634920.0,0.0,64.0,779944.0,443593.0,30890.0,723.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,134297.58333333334,3,0
839097.0,11.0,382140.0,0.0,16.0,365970.0,262048.0,11747.0,689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.4205202312139,729.2101616628175,58177.75,3,0
1240567.0,4.0,97284.0,0.0,32.0,309573.0,78736.0,19642.0,709.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,720.0188679245283,704.9185228604924,83738.58333333333,2,0
989273.0,7.0,162074.0,0.0,32.0,472230.0,119681.0,12613.0,709.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,69826.41666666667,2,1
1548272.0,13.0,694672.0,0.0,32.0,309573.0,457748.0,35997.0,745.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,721.2881720430107,729.2101616628175,93025.66666666669,2,0
1764758.0,14.0,1464584.0,0.0,32.0,215094.0,1052372.0,42795.0,699.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,721.302380952381,729.2101616628175,104268.16666666666,3,0
868490.0,9.0,382954.0,1.0,32.0,181258.0,108490.0,16212.0,720.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,725.7162872154115,56162.16666666667,3,0
1671696.0,9.0,924396.0,0.0,5.0,301092.0,431110.0,8860.0,717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,722.9917582417582,704.9185228604924,130448.0,2,0
674690.0,11.0,223454.0,0.0,32.0,155166.0,143583.0,11807.0,717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.4205202312139,729.2101616628175,44417.16666666666,1,1
850459.0,4.0,447480.0,1.0,38.0,355300.0,302594.0,11340.0,657.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,720.0188679245283,701.245508982036,59531.58333333333,3,0
1171920.0,12.0,620950.0,0.0,32.0,572748.0,457425.0,17393.0,676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.144128113879,704.9185228604924,80267.0,4,1
1168386.0,3.0,282546.0,0.0,32.0,130372.0,199614.0,6112.0,700.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,720.9052631578948,729.2101616628175,91253.5,3,1
1168386.0,10.0,336996.0,0.0,73.0,109472.0,205770.0,5537.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,720.5843293492696,729.2101616628175,91828.5,2,0
1168386.0,13.0,101464.0,0.0,11.0,79464.0,60287.0,14003.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,83362.5,4,1
1168386.0,13.0,760518.0,0.0,78.0,290664.0,266665.0,16180.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,81185.5,3,0
930943.0,9.0,478159.0,0.0,32.0,66352.0,29203.0,11171.0,709.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,66407.58333333333,1,0
1168386.0,16.0,962456.0,0.0,32.0,660660.0,418095.0,26674.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,723.1924528301887,704.9185228604924,70691.5,4,0
1263576.0,12.0,2219844.0,0.0,32.0,174702.0,354673.0,14784.0,749.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.144128113879,729.2101616628175,90514.0,4,0
950285.0,9.0,490710.0,0.0,32.0,121044.0,137731.0,14809.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,722.9917582417582,729.2101616628175,64381.41666666667,2,0
1500392.0,11.0,842974.0,0.0,32.0,542916.0,588981.0,21506.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,722.4205202312139,729.2101616628175,103526.66666666669,4,0
1013479.0,13.0,848584.0,0.0,32.0,420508.0,260167.0,24661.0,611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,721.2881720430107,704.9185228604924,59795.58333333333,4,0
712823.0,13.0,466136.0,0.0,53.0,205260.0,67222.0,13306.0,732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.2881720430107,729.2101616628175,46095.91666666666,3,1
807025.0,7.0,376486.0,1.0,32.0,309573.0,237367.0,7330.0,737.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,725.7162872154115,59922.08333333333,3,0
1168386.0,7.0,226974.0,0.0,4.0,159896.0,165433.0,4187.0,732.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,723.1353996737357,729.2101616628175,93178.5,2,0
1168386.0,9.0,166298.0,0.0,32.0,70180.0,134862.0,8882.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,722.9917582417582,729.2101616628175,88483.5,4,0
1400205.0,8.0,332156.0,0.0,69.0,648516.0,265905.0,21353.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.6175548589341,729.2101616628175,95330.75,3,0
708757.0,12.0,239602.0,1.0,32.0,186318.0,131385.0,19018.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,723.144128113879,725.7162872154115,40045.083333333336,2,0
1165536.0,15.0,909348.0,0.0,48.0,342782.0,125647.0,30595.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,721.6996805111821,729.2101616628175,66533.0,4,0
1168386.0,8.0,409222.0,0.0,14.0,667458.0,206758.0,18846.0,731.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,723.6175548589341,704.9185228604924,78519.5,2,1
